"","Product_Num","Year","Month","total_demand"
"32004","SH255",2001,10,240
"32005","SH256",2001,10,241
"32006","SH257",2001,10,245
"32007","SH258",2001,10,250
"32008","SH259",2001,10,229
"32009","SH260",2001,10,185
"32010","SH261",2001,10,265
"32011","SH262",2001,10,183
"32012","SH263",2001,10,185
"32013","SH264",2001,10,227
"32014","SH265",2001,10,211
"32015","SH266",2001,10,187
"32016","SH267",2001,10,241
"32017","SH268",2001,10,217
"32018","SH269",2001,10,217
"32019","SH270",2001,10,203
"32020","SH271",2001,10,224
"32021","SH272",2001,10,133
"32022","SH273",2001,10,273
"32023","SH274",2001,10,276
"32024","SH275",2001,10,194
"32025","SH276",2001,10,179
"32026","SH277",2001,10,241
"32027","SH278",2001,10,258
"32028","SH279",2001,10,206
"32029","SH280",2001,10,218
"32030","SH281",2001,10,251
"32031","SH282",2001,10,178
"32032","SH283",2001,10,199
"32033","SH284",2001,10,298
"32034","SH285",2001,10,211
"32035","SH286",2001,10,266
"32036","SH287",2001,10,195
"32037","SH288",2001,10,211
"32038","SH289",2001,10,185
"32039","SH290",2001,10,219
"32040","SH291",2001,10,281
"32041","SH292",2001,10,183
"32042","SH293",2001,10,230
"32043","SH294",2001,10,195
"32044","SH295",2001,10,272
"32045","SH296",2001,10,234
"32046","SH297",2001,10,224
"32047","SH298",2001,10,199
"32048","SH299",2001,10,253
"32049","SH300",2001,10,205
"32050","SH301",2001,10,281
"32051","SH302",2001,10,220
"32052","SH303",2001,10,244
"32053","SH304",2001,10,246
"32054","SH305",2001,10,205
"32055","SH306",2001,10,206
"32056","SH307",2001,10,213
"32057","SH308",2001,10,223
"32058","SH309",2001,10,278
"32059","SH310",2001,10,244
"32060","SH311",2001,10,211
"32061","SH312",2001,10,171
"32062","SH313",2001,10,202
"32063","SH314",2001,10,175
"32064","SH315",2001,10,211
"32065","SH316",2001,10,242
"32066","SH317",2001,10,235
"32067","SH318",2001,10,240
"32068","SH319",2001,10,209
"32069","SH320",2001,10,209
"32070","SH321",2001,10,243
"32071","SH322",2001,10,220
"32072","SH323",2001,10,195
"32073","SH324",2001,10,209
"32074","SH325",2001,10,163
"32075","SH326",2001,10,238
"32076","SH327",2001,10,246
"32077","SH328",2001,10,234
"32078","SH329",2001,10,214
"32079","SH330",2001,10,183
"32080","SH331",2001,10,187
"32081","SH332",2001,10,209
"32082","SH333",2001,10,182
"32083","SH334",2001,10,238
"32084","SH335",2001,10,253
"32085","SH336",2001,10,230
"32086","SH337",2001,10,241
"32087","SH338",2001,10,253
"32088","SH339",2001,10,231
"32089","SH340",2001,10,185
"32090","SH341",2001,10,212
"32091","SH342",2001,10,228
"32092","SH343",2001,10,228
"32093","SH344",2001,10,194
"32094","SH345",2001,10,211
"32095","SH346",2001,10,217
"32096","SH347",2001,10,137
"32097","SH348",2001,10,209
"32098","SH349",2001,10,233
"32099","SH350",2001,10,229
"32100","SH351",2001,10,178
"32101","SH352",2001,10,183
"32102","SH353",2001,10,234
"32103","SH354",2001,10,263
"32104","SH355",2001,10,239
"32105","SH356",2001,10,192
"32106","SH357",2001,10,244
"32107","SH358",2001,10,177
"32108","SH359",2001,10,144
"32109","SH360",2001,10,256
"32110","SH361",2001,10,214
"32111","SH362",2001,10,231
"32112","SH363",2001,10,230
"32113","SH364",2001,10,228
"32114","SH365",2001,10,238
"32115","SH366",2001,10,196
"32116","SH367",2001,10,219
"32117","SH368",2001,10,166
"32118","SH369",2001,10,230
"32119","SH370",2001,10,243
"32120","SH371",2001,10,231
"32121","SH372",2001,10,259
"32122","SH373",2001,10,228
"32123","SH374",2001,10,263
"32124","SH375",2001,10,225
"32125","SH376",2001,10,183
"32126","SH377",2001,10,200
"32127","SH378",2001,10,228
"32128","SH379",2001,10,243
"32129","SH380",2001,10,157
"32130","SH381",2001,10,178
"32131","SH382",2001,10,228
"32132","SH383",2001,10,214
"32133","SH384",2001,10,230
"32134","SH385",2001,10,214
"32135","SH386",2001,10,186
"32136","SH387",2001,10,255
"32137","SH388",2001,10,217
"32138","SH389",2001,10,187
"32139","SH390",2001,10,184
"32140","SH391",2001,10,209
"32141","SH392",2001,10,268
"32142","SH393",2001,10,207
"32143","SH394",2001,10,248
"32144","SH395",2001,10,140
"32145","SH396",2001,10,176
"32146","SH397",2001,10,224
"32147","SH398",2001,10,219
"32148","SH399",2001,10,214
"32149","SH400",2001,10,216
"32150","SH401",2001,10,222
"32151","SH402",2001,10,195
"32152","SH403",2001,10,230
"32153","SH404",2001,10,185
"32154","SH405",2001,10,197
"32155","SH406",2001,10,186
"32156","SH407",2001,10,228
"32157","SH408",2001,10,212
"32158","SH409",2001,10,208
"32159","SH410",2001,10,196
"32160","SH411",2001,10,210
"32161","SH412",2001,10,244
"32162","SH413",2001,10,165
"32163","SH414",2001,10,193
"32164","SH415",2001,10,208
"32165","SH416",2001,10,217
"32166","SH417",2001,10,186
"32167","SH418",2001,10,184
"32168","SH419",2001,10,183
"32169","SH420",2001,10,167
"32170","SH421",2001,10,174
"32171","SH422",2001,10,243
"32172","SH423",2001,10,229
"32173","SH424",2001,10,174
"32174","SH425",2001,10,237
"32175","SH426",2001,10,245
"32176","SH427",2001,10,216
"32177","SH428",2001,10,213
"32178","SH429",2001,10,190
"32179","SH430",2001,10,210
"32180","SH431",2001,10,174
"32181","SH432",2001,10,225
"32182","SH433",2001,10,200
"32183","SH434",2001,10,262
"32184","SH435",2001,10,209
"32185","SH436",2001,10,194
"32186","SH437",2001,10,240
"32187","SH438",2001,10,271
"32188","SH439",2001,10,208
"32189","SH440",2001,10,237
"32190","SH441",2001,10,244
"32191","SH442",2001,10,200
"32192","SH443",2001,10,214
"32193","SH444",2001,10,260
"32194","SH445",2001,10,225
"32195","SH446",2001,10,237
"32196","SH447",2001,10,228
"32197","SH448",2001,10,261
"32198","SH449",2001,10,289
"32199","SH450",2001,10,223
"32200","SH451",2001,10,265
"32201","SH452",2001,10,249
"32202","SH453",2001,10,203
"32203","SH454",2001,10,325
"32204","SH455",2001,10,207
"32205","SH456",2001,10,233
"32206","SH457",2001,10,213
"32207","SH458",2001,10,271
"32208","SH459",2001,10,171
"32209","SH460",2001,10,244
"32210","SH461",2001,10,225
"32211","SH462",2001,10,174
"32212","SH463",2001,10,172
"32213","SH464",2001,10,203
"32214","SH465",2001,10,204
"32215","SH466",2001,10,186
"32216","SH467",2001,10,240
"32217","SH468",2001,10,218
"32218","SH469",2001,10,250
"32219","SH470",2001,10,206
"32220","SH471",2001,10,159
"32221","SH472",2001,10,233
"32222","SH473",2001,10,243
"32223","SH474",2001,10,211
"32224","SH475",2001,10,275
"32225","SH476",2001,10,220
"32226","SH477",2001,10,234
"32227","SH478",2001,10,230
"32228","SH479",2001,10,203
"32229","SH480",2001,10,168
"32230","SH481",2001,10,262
"32231","SH482",2001,10,239
"32232","SH483",2001,10,195
"32233","SH484",2001,10,276
"32234","SH485",2001,10,201
"32235","SH486",2001,10,202
"32236","SH487",2001,10,215
"32237","SH488",2001,10,231
"32238","SH489",2001,10,219
"32239","SH490",2001,10,187
"32240","SH491",2001,10,311
"32241","SH492",2001,10,230
"32242","SH493",2001,10,269
"32243","SH494",2001,10,204
"32244","SH495",2001,10,213
"32245","SH496",2001,10,224
"32246","SH497",2001,10,179
"32247","SH498",2001,10,232
"32248","SH499",2001,10,190
"32249","SH500",2001,10,224
"32250","SH501",2001,10,215
"32251","SH502",2001,10,147
"32252","SH503",2001,10,247
"32253","SH504",2001,10,188
"32254","SH505",2001,10,177
"32255","SH506",2001,10,266
"32256","SH507",2001,10,251
"32257","SH508",2001,10,233
"32258","SH509",2001,10,251
"32259","SH510",2001,10,168
"32260","SH511",2001,10,231
"32261","SH512",2001,10,175
"32262","SH513",2001,10,270
"32263","SH514",2001,10,250
"32264","SH515",2001,10,207
"32265","SH516",2001,10,170
"32266","SH517",2001,10,210
"32267","SH518",2001,10,210
"32268","SH519",2001,10,205
"32269","SH520",2001,10,235
"32270","SH521",2001,10,265
"32271","SH522",2001,10,230
"32272","SH523",2001,10,192
"32273","SH524",2001,10,288
"32274","SH525",2001,10,253
"32275","SH526",2001,10,184
"32276","SH527",2001,10,212
"32277","SH528",2001,10,222
"32278","SH529",2001,10,245
"32279","SH530",2001,10,273
"32280","SH531",2001,10,211
"32281","SH532",2001,10,203
"32282","SH533",2001,10,228
"32283","SH534",2001,10,247
"32284","SH535",2001,10,287
"32285","SH536",2001,10,238
"32286","SH537",2001,10,277
"32287","SH538",2001,10,217
"32288","SH539",2001,10,210
"32289","SH540",2001,10,288
"32290","SH541",2001,10,224
"32291","SH542",2001,10,196
"32292","SH543",2001,10,186
"32293","SH544",2001,10,275
"32294","SH545",2001,10,208
"32295","SH546",2001,10,215
"32296","SH547",2001,10,189
"32297","SH548",2001,10,231
"32298","SH549",2001,10,241
"32299","SH550",2001,10,216
"32300","SH551",2001,10,233
"32301","SH552",2001,10,167
"32302","SH553",2001,10,189
"32303","SH554",2001,10,248
"32304","SH555",2001,10,265
"32305","SH556",2001,10,265
"32306","SH557",2001,10,261
"32307","SH001",2001,11,196
"32308","SH002",2001,11,242
"32309","SH003",2001,11,213
"32310","SH004",2001,11,208
"32311","SH005",2001,11,232
"32312","SH006",2001,11,186
"32313","SH007",2001,11,226
"32314","SH008",2001,11,196
"32315","SH009",2001,11,207
"32316","SH010",2001,11,255
"32317","SH011",2001,11,189
"32318","SH012",2001,11,204
"32319","SH013",2001,11,226
"32320","SH014",2001,11,211
"32321","SH015",2001,11,189
"32322","SH016",2001,11,235
"32323","SH017",2001,11,261
"32324","SH018",2001,11,253
"32325","SH019",2001,11,220
"32326","SH020",2001,11,246
"32327","SH021",2001,11,228
"32328","SH022",2001,11,151
"32329","SH023",2001,11,243
"32330","SH024",2001,11,221
"32331","SH025",2001,11,220
"32332","SH026",2001,11,217
"32333","SH027",2001,11,269
"32334","SH028",2001,11,219
"32335","SH029",2001,11,233
"32336","SH030",2001,11,227
"32337","SH031",2001,11,237
"32338","SH032",2001,11,185
"32339","SH033",2001,11,189
"32340","SH034",2001,11,240
"32341","SH035",2001,11,237
"32342","SH036",2001,11,202
"32343","SH037",2001,11,258
"32344","SH038",2001,11,252
"32345","SH039",2001,11,229
"32346","SH040",2001,11,265
"32347","SH041",2001,11,263
"32348","SH042",2001,11,159
"32349","SH043",2001,11,284
"32350","SH044",2001,11,220
"32351","SH045",2001,11,236
"32352","SH046",2001,11,212
"32353","SH047",2001,11,210
"32354","SH048",2001,11,260
"32355","SH049",2001,11,220
"32356","SH050",2001,11,227
"32357","SH051",2001,11,147
"32358","SH052",2001,11,224
"32359","SH053",2001,11,207
"32360","SH054",2001,11,210
"32361","SH055",2001,11,232
"32362","SH056",2001,11,277
"32363","SH057",2001,11,254
"32364","SH058",2001,11,212
"32365","SH059",2001,11,227
"32366","SH060",2001,11,149
"32367","SH061",2001,11,243
"32368","SH062",2001,11,199
"32369","SH063",2001,11,178
"32370","SH064",2001,11,215
"32371","SH065",2001,11,226
"32372","SH066",2001,11,256
"32373","SH067",2001,11,203
"32374","SH068",2001,11,235
"32375","SH069",2001,11,221
"32376","SH070",2001,11,202
"32377","SH071",2001,11,206
"32378","SH072",2001,11,216
"32379","SH073",2001,11,195
"32380","SH074",2001,11,211
"32381","SH075",2001,11,182
"32382","SH076",2001,11,257
"32383","SH077",2001,11,222
"32384","SH078",2001,11,193
"32385","SH079",2001,11,193
"32386","SH080",2001,11,226
"32387","SH081",2001,11,208
"32388","SH082",2001,11,238
"32389","SH083",2001,11,223
"32390","SH084",2001,11,241
"32391","SH085",2001,11,274
"32392","SH086",2001,11,204
"32393","SH087",2001,11,218
"32394","SH088",2001,11,219
"32395","SH089",2001,11,218
"32396","SH090",2001,11,203
"32397","SH091",2001,11,190
"32398","SH092",2001,11,204
"32399","SH093",2001,11,219
"32400","SH094",2001,11,143
"32401","SH095",2001,11,233
"32402","SH096",2001,11,242
"32403","SH097",2001,11,245
"32404","SH098",2001,11,232
"32405","SH099",2001,11,243
"32406","SH100",2001,11,250
"32407","SH101",2001,11,215
"32408","SH102",2001,11,268
"32409","SH103",2001,11,239
"32410","SH104",2001,11,219
"32411","SH105",2001,11,218
"32412","SH106",2001,11,188
"32413","SH107",2001,11,206
"32414","SH108",2001,11,194
"32415","SH109",2001,11,261
"32416","SH110",2001,11,241
"32417","SH111",2001,11,170
"32418","SH112",2001,11,235
"32419","SH113",2001,11,228
"32420","SH114",2001,11,214
"32421","SH115",2001,11,221
"32422","SH116",2001,11,234
"32423","SH117",2001,11,164
"32424","SH118",2001,11,241
"32425","SH119",2001,11,250
"32426","SH120",2001,11,227
"32427","SH121",2001,11,179
"32428","SH122",2001,11,237
"32429","SH123",2001,11,246
"32430","SH124",2001,11,219
"32431","SH125",2001,11,185
"32432","SH126",2001,11,185
"32433","SH127",2001,11,254
"32434","SH128",2001,11,201
"32435","SH129",2001,11,254
"32436","SH130",2001,11,223
"32437","SH131",2001,11,257
"32438","SH132",2001,11,203
"32439","SH133",2001,11,221
"32440","SH134",2001,11,189
"32441","SH135",2001,11,222
"32442","SH136",2001,11,218
"32443","SH137",2001,11,215
"32444","SH138",2001,11,166
"32445","SH139",2001,11,257
"32446","SH140",2001,11,210
"32447","SH141",2001,11,213
"32448","SH142",2001,11,210
"32449","SH143",2001,11,208
"32450","SH144",2001,11,226
"32451","SH145",2001,11,242
"32452","SH146",2001,11,253
"32453","SH147",2001,11,179
"32454","SH148",2001,11,254
"32455","SH149",2001,11,221
"32456","SH150",2001,11,253
"32457","SH151",2001,11,213
"32458","SH152",2001,11,235
"32459","SH153",2001,11,204
"32460","SH154",2001,11,217
"32461","SH155",2001,11,222
"32462","SH156",2001,11,194
"32463","SH157",2001,11,209
"32464","SH158",2001,11,222
"32465","SH159",2001,11,246
"32466","SH160",2001,11,197
"32467","SH161",2001,11,232
"32468","SH162",2001,11,217
"32469","SH163",2001,11,250
"32470","SH164",2001,11,200
"32471","SH165",2001,11,262
"32472","SH166",2001,11,188
"32473","SH167",2001,11,230
"32474","SH168",2001,11,244
"32475","SH169",2001,11,208
"32476","SH170",2001,11,244
"32477","SH171",2001,11,185
"32478","SH172",2001,11,214
"32479","SH173",2001,11,242
"32480","SH174",2001,11,187
"32481","SH175",2001,11,207
"32482","SH176",2001,11,195
"32483","SH177",2001,11,215
"32484","SH178",2001,11,191
"32485","SH179",2001,11,218
"32486","SH180",2001,11,210
"32487","SH181",2001,11,186
"32488","SH182",2001,11,259
"32489","SH183",2001,11,187
"32490","SH184",2001,11,203
"32491","SH185",2001,11,204
"32492","SH186",2001,11,200
"32493","SH187",2001,11,261
"32494","SH188",2001,11,204
"32495","SH189",2001,11,213
"32496","SH190",2001,11,228
"32497","SH191",2001,11,202
"32498","SH192",2001,11,207
"32499","SH193",2001,11,188
"32500","SH194",2001,11,210
"32501","SH195",2001,11,182
"32502","SH196",2001,11,203
"32503","SH197",2001,11,200
"32504","SH198",2001,11,214
"32505","SH199",2001,11,202
"32506","SH200",2001,11,200
"32507","SH201",2001,11,214
"32508","SH202",2001,11,274
"32509","SH203",2001,11,229
"32510","SH204",2001,11,220
"32511","SH205",2001,11,229
"32512","SH206",2001,11,211
"32513","SH207",2001,11,215
"32514","SH208",2001,11,235
"32515","SH209",2001,11,268
"32516","SH210",2001,11,212
"32517","SH211",2001,11,207
"32518","SH212",2001,11,229
"32519","SH213",2001,11,207
"32520","SH214",2001,11,256
"32521","SH215",2001,11,193
"32522","SH216",2001,11,238
"32523","SH217",2001,11,176
"32524","SH218",2001,11,214
"32525","SH219",2001,11,182
"32526","SH220",2001,11,173
"32527","SH221",2001,11,231
"32528","SH222",2001,11,221
"32529","SH223",2001,11,225
"32530","SH224",2001,11,210
"32531","SH225",2001,11,196
"32532","SH226",2001,11,252
"32533","SH227",2001,11,253
"32534","SH228",2001,11,255
"32535","SH229",2001,11,206
"32536","SH230",2001,11,230
"32537","SH231",2001,11,256
"32538","SH232",2001,11,212
"32539","SH233",2001,11,252
"32540","SH234",2001,11,255
"32541","SH235",2001,11,280
"32542","SH236",2001,11,228
"32543","SH237",2001,11,170
"32544","SH238",2001,11,214
"32545","SH239",2001,11,210
"32546","SH240",2001,11,209
"32547","SH241",2001,11,219
"32548","SH242",2001,11,215
"32549","SH243",2001,11,215
"32550","SH244",2001,11,217
"32551","SH245",2001,11,240
"32552","SH246",2001,11,222
"32553","SH247",2001,11,215
"32554","SH248",2001,11,180
"32555","SH249",2001,11,202
"32556","SH250",2001,11,215
"32557","SH251",2001,11,215
"32558","SH252",2001,11,218
"32559","SH253",2001,11,231
"32560","SH254",2001,11,156
"32561","SH255",2001,11,229
"32562","SH256",2001,11,264
"32563","SH257",2001,11,201
"32564","SH258",2001,11,249
"32565","SH259",2001,11,212
"32566","SH260",2001,11,284
"32567","SH261",2001,11,152
"32568","SH262",2001,11,212
"32569","SH263",2001,11,236
"32570","SH264",2001,11,201
"32571","SH265",2001,11,236
"32572","SH266",2001,11,224
"32573","SH267",2001,11,213
"32574","SH268",2001,11,220
"32575","SH269",2001,11,264
"32576","SH270",2001,11,224
"32577","SH271",2001,11,235
"32578","SH272",2001,11,207
"32579","SH273",2001,11,209
"32580","SH274",2001,11,235
"32581","SH275",2001,11,214
"32582","SH276",2001,11,240
"32583","SH277",2001,11,226
"32584","SH278",2001,11,242
"32585","SH279",2001,11,243
"32586","SH280",2001,11,216
"32587","SH281",2001,11,231
"32588","SH282",2001,11,264
"32589","SH283",2001,11,168
"32590","SH284",2001,11,221
"32591","SH285",2001,11,223
"32592","SH286",2001,11,212
"32593","SH287",2001,11,252
"32594","SH288",2001,11,185
"32595","SH289",2001,11,188
"32596","SH290",2001,11,215
"32597","SH291",2001,11,228
"32598","SH292",2001,11,212
"32599","SH293",2001,11,194
"32600","SH294",2001,11,174
"32601","SH295",2001,11,199
"32602","SH296",2001,11,212
"32603","SH297",2001,11,239
"32604","SH298",2001,11,238
"32605","SH299",2001,11,223
"32606","SH300",2001,11,238
"32607","SH301",2001,11,189
"32608","SH302",2001,11,224
"32609","SH303",2001,11,243
"32610","SH304",2001,11,236
"32611","SH305",2001,11,238
"32612","SH306",2001,11,177
"32613","SH307",2001,11,241
"32614","SH308",2001,11,235
"32615","SH309",2001,11,159
"32616","SH310",2001,11,234
"32617","SH311",2001,11,220
"32618","SH312",2001,11,243
"32619","SH313",2001,11,210
"32620","SH314",2001,11,212
"32621","SH315",2001,11,216
"32622","SH316",2001,11,208
"32623","SH317",2001,11,212
"32624","SH318",2001,11,215
"32625","SH319",2001,11,194
"32626","SH320",2001,11,201
"32627","SH321",2001,11,269
"32628","SH322",2001,11,233
"32629","SH323",2001,11,237
"32630","SH324",2001,11,213
"32631","SH325",2001,11,219
"32632","SH326",2001,11,235
"32633","SH327",2001,11,181
"32634","SH328",2001,11,216
"32635","SH329",2001,11,179
"32636","SH330",2001,11,176
"32637","SH331",2001,11,250
"32638","SH332",2001,11,259
"32639","SH333",2001,11,173
"32640","SH334",2001,11,241
"32641","SH335",2001,11,230
"32642","SH336",2001,11,185
"32643","SH337",2001,11,216
"32644","SH338",2001,11,218
"32645","SH339",2001,11,298
"32646","SH340",2001,11,174
"32647","SH341",2001,11,210
"32648","SH342",2001,11,195
"32649","SH343",2001,11,243
"32650","SH344",2001,11,223
"32651","SH345",2001,11,229
"32652","SH346",2001,11,261
"32653","SH347",2001,11,206
"32654","SH348",2001,11,220
"32655","SH349",2001,11,207
"32656","SH350",2001,11,242
"32657","SH351",2001,11,239
"32658","SH352",2001,11,250
"32659","SH353",2001,11,190
"32660","SH354",2001,11,214
"32661","SH355",2001,11,198
"32662","SH356",2001,11,216
"32663","SH357",2001,11,269
"32664","SH358",2001,11,191
"32665","SH359",2001,11,201
"32666","SH360",2001,11,208
"32667","SH361",2001,11,233
"32668","SH362",2001,11,241
"32669","SH363",2001,11,212
"32670","SH364",2001,11,231
"32671","SH365",2001,11,229
"32672","SH366",2001,11,241
"32673","SH367",2001,11,220
"32674","SH368",2001,11,246
"32675","SH369",2001,11,242
"32676","SH370",2001,11,230
"32677","SH371",2001,11,243
"32678","SH372",2001,11,202
"32679","SH373",2001,11,248
"32680","SH374",2001,11,215
"32681","SH375",2001,11,232
"32682","SH376",2001,11,187
"32683","SH377",2001,11,218
"32684","SH378",2001,11,234
"32685","SH379",2001,11,163
"32686","SH380",2001,11,214
"32687","SH381",2001,11,237
"32688","SH382",2001,11,258
"32689","SH383",2001,11,243
"32690","SH384",2001,11,178
"32691","SH385",2001,11,275
"32692","SH386",2001,11,229
"32693","SH387",2001,11,220
"32694","SH388",2001,11,226
"32695","SH389",2001,11,225
"32696","SH390",2001,11,196
"32697","SH391",2001,11,255
"32698","SH392",2001,11,199
"32699","SH393",2001,11,222
"32700","SH394",2001,11,244
"32701","SH395",2001,11,204
"32702","SH396",2001,11,202
"32703","SH397",2001,11,214
"32704","SH398",2001,11,211
"32705","SH399",2001,11,234
"32706","SH400",2001,11,227
"32707","SH401",2001,11,252
"32708","SH402",2001,11,255
"32709","SH403",2001,11,207
"32710","SH404",2001,11,223
"32711","SH405",2001,11,208
"32712","SH406",2001,11,203
"32713","SH407",2001,11,213
"32714","SH408",2001,11,209
"32715","SH409",2001,11,198
"32716","SH410",2001,11,201
"32717","SH411",2001,11,245
"32718","SH412",2001,11,196
"32719","SH413",2001,11,229
"32720","SH414",2001,11,190
"32721","SH415",2001,11,270
"32722","SH416",2001,11,199
"32723","SH417",2001,11,197
"32724","SH418",2001,11,211
"32725","SH419",2001,11,192
"32726","SH420",2001,11,217
"32727","SH421",2001,11,219
"32728","SH422",2001,11,223
"32729","SH423",2001,11,195
"32730","SH424",2001,11,272
"32731","SH425",2001,11,227
"32732","SH426",2001,11,200
"32733","SH427",2001,11,210
"32734","SH428",2001,11,215
"32735","SH429",2001,11,272
"32736","SH430",2001,11,202
"32737","SH431",2001,11,214
"32738","SH432",2001,11,214
"32739","SH433",2001,11,178
"32740","SH434",2001,11,239
"32741","SH435",2001,11,230
"32742","SH436",2001,11,214
"32743","SH437",2001,11,250
"32744","SH438",2001,11,234
"32745","SH439",2001,11,210
"32746","SH440",2001,11,239
"32747","SH441",2001,11,238
"32748","SH442",2001,11,221
"32749","SH443",2001,11,242
"32750","SH444",2001,11,229
"32751","SH445",2001,11,217
"32752","SH446",2001,11,177
"32753","SH447",2001,11,262
"32754","SH448",2001,11,205
"32755","SH449",2001,11,222
"32756","SH450",2001,11,223
"32757","SH451",2001,11,197
"32758","SH452",2001,11,208
"32759","SH453",2001,11,186
"32760","SH454",2001,11,229
"32761","SH455",2001,11,231
"32762","SH456",2001,11,205
"32763","SH457",2001,11,266
"32764","SH458",2001,11,245
"32765","SH459",2001,11,227
"32766","SH460",2001,11,233
"32767","SH461",2001,11,214
"32768","SH462",2001,11,226
"32769","SH463",2001,11,246
"32770","SH464",2001,11,196
"32771","SH465",2001,11,280
"32772","SH466",2001,11,187
"32773","SH467",2001,11,215
"32774","SH468",2001,11,195
"32775","SH469",2001,11,260
"32776","SH470",2001,11,208
"32777","SH471",2001,11,224
"32778","SH472",2001,11,180
"32779","SH473",2001,11,265
"32780","SH474",2001,11,223
"32781","SH475",2001,11,199
"32782","SH476",2001,11,254
"32783","SH477",2001,11,160
"32784","SH478",2001,11,221
"32785","SH479",2001,11,170
"32786","SH480",2001,11,166
"32787","SH481",2001,11,235
"32788","SH482",2001,11,164
"32789","SH483",2001,11,240
"32790","SH484",2001,11,222
"32791","SH485",2001,11,248
"32792","SH486",2001,11,223
"32793","SH487",2001,11,203
"32794","SH488",2001,11,206
"32795","SH489",2001,11,260
"32796","SH490",2001,11,256
"32797","SH491",2001,11,196
"32798","SH492",2001,11,263
"32799","SH493",2001,11,248
"32800","SH494",2001,11,194
"32801","SH495",2001,11,207
"32802","SH496",2001,11,207
"32803","SH497",2001,11,258
"32804","SH498",2001,11,236
"32805","SH499",2001,11,216
"32806","SH500",2001,11,224
"32807","SH501",2001,11,258
"32808","SH502",2001,11,198
"32809","SH503",2001,11,196
"32810","SH504",2001,11,236
"32811","SH505",2001,11,254
"32812","SH506",2001,11,164
"32813","SH507",2001,11,229
"32814","SH508",2001,11,231
"32815","SH509",2001,11,225
"32816","SH510",2001,11,192
"32817","SH511",2001,11,245
"32818","SH512",2001,11,250
"32819","SH513",2001,11,247
"32820","SH514",2001,11,252
"32821","SH515",2001,11,228
"32822","SH516",2001,11,210
"32823","SH517",2001,11,243
"32824","SH518",2001,11,247
"32825","SH519",2001,11,225
"32826","SH520",2001,11,229
"32827","SH521",2001,11,184
"32828","SH522",2001,11,202
"32829","SH523",2001,11,244
"32830","SH524",2001,11,222
"32831","SH525",2001,11,219
"32832","SH526",2001,11,205
"32833","SH527",2001,11,252
"32834","SH528",2001,11,230
"32835","SH529",2001,11,221
"32836","SH530",2001,11,167
"32837","SH531",2001,11,249
"32838","SH532",2001,11,181
"32839","SH533",2001,11,213
"32840","SH534",2001,11,227
"32841","SH535",2001,11,166
"32842","SH536",2001,11,244
"32843","SH537",2001,11,198
"32844","SH538",2001,11,201
"32845","SH539",2001,11,259
"32846","SH540",2001,11,202
"32847","SH541",2001,11,234
"32848","SH542",2001,11,150
"32849","SH543",2001,11,171
"32850","SH544",2001,11,251
"32851","SH545",2001,11,225
"32852","SH546",2001,11,202
"32853","SH547",2001,11,235
"32854","SH548",2001,11,211
"32855","SH549",2001,11,200
"32856","SH550",2001,11,235
"32857","SH551",2001,11,248
"32858","SH552",2001,11,235
"32859","SH553",2001,11,227
"32860","SH554",2001,11,187
"32861","SH555",2001,11,210
"32862","SH556",2001,11,202
"32863","SH557",2001,11,225
"32864","SH001",2001,12,393
"32865","SH002",2001,12,397
"32866","SH003",2001,12,390
"32867","SH004",2001,12,423
"32868","SH005",2001,12,462
"32869","SH006",2001,12,480
"32870","SH007",2001,12,430
"32871","SH008",2001,12,344
"32872","SH009",2001,12,451
"32873","SH010",2001,12,393
"32874","SH011",2001,12,412
"32875","SH012",2001,12,427
"32876","SH013",2001,12,374
"32877","SH014",2001,12,371
"32878","SH015",2001,12,375
"32879","SH016",2001,12,395
"32880","SH017",2001,12,507
"32881","SH018",2001,12,451
"32882","SH019",2001,12,397
"32883","SH020",2001,12,445
"32884","SH021",2001,12,401
"32885","SH022",2001,12,385
"32886","SH023",2001,12,467
"32887","SH024",2001,12,382
"32888","SH025",2001,12,343
"32889","SH026",2001,12,356
"32890","SH027",2001,12,447
"32891","SH028",2001,12,373
"32892","SH029",2001,12,403
"32893","SH030",2001,12,412
"32894","SH031",2001,12,372
"32895","SH032",2001,12,391
"32896","SH033",2001,12,444
"32897","SH034",2001,12,378
"32898","SH035",2001,12,417
"32899","SH036",2001,12,426
"32900","SH037",2001,12,488
"32901","SH038",2001,12,466
"32902","SH039",2001,12,373
"32903","SH040",2001,12,448
"32904","SH041",2001,12,338
"32905","SH042",2001,12,316
"32906","SH043",2001,12,365
"32907","SH044",2001,12,365
"32908","SH045",2001,12,425
"32909","SH046",2001,12,407
"32910","SH047",2001,12,403
"32911","SH048",2001,12,413
"32912","SH049",2001,12,516
"32913","SH050",2001,12,367
"32914","SH051",2001,12,347
"32915","SH052",2001,12,345
"32916","SH053",2001,12,359
"32917","SH054",2001,12,378
"32918","SH055",2001,12,430
"32919","SH056",2001,12,422
"32920","SH057",2001,12,468
"32921","SH058",2001,12,325
"32922","SH059",2001,12,367
"32923","SH060",2001,12,476
"32924","SH061",2001,12,390
"32925","SH062",2001,12,376
"32926","SH063",2001,12,378
"32927","SH064",2001,12,444
"32928","SH065",2001,12,405
"32929","SH066",2001,12,275
"32930","SH067",2001,12,424
"32931","SH068",2001,12,366
"32932","SH069",2001,12,403
"32933","SH070",2001,12,453
"32934","SH071",2001,12,376
"32935","SH072",2001,12,451
